10022437	n't get too sleep	nicht zu viel Schlaf bekommen
10012378	depression	Depression
10033645	pancreatitis	Pankreatitis
10039906	seizure	Beschlagnahme
10020642	sweating	Schwitzen
10048010	withdrawal	Rückzug
10022437	not let me sleep	mich nicht schlafen lassen
10061428	wo n't eat	würde nicht essen
10048010	withdrawal	Rückzug
10047899	gained five, five kilos 	nahm fünf, fünf Kilo zu
10022437	taking away my ability to sleep	mir die Fähigkeit zu schlafen zu nehmen
10020642	sweating	Schwitzen
10013663	addicted	süchtig
10047340	head is spinning	Kopf dreht sich
10049119	upset	verärgert
10013573	dizzy	schwindlig
10000125	weirdest fucking dreams	die verdammt seltsamsten Träume
10000125	vivid dreams	lebendige Träume
10041349	sleepy	schläfrig
10047899	gain weight	an Gewicht zunehmen
10022437	4 hours of sleep	4 Stunden Schlaf
10041349	hurts my brain	schmerzt mein Gehirn
10022437	stay up	oben bleiben
10016334	hot	heiß
10022437	not sleeping	nicht schlafend
10044565	shaky	wackelig
10022437	close to falling a sleep but my vyvanse wo n't let me	kurz davor, einzuschlafen, aber mein vyvanse ließ mich nicht
10016256	tired	müde
10048010	withdrawal	Rückzug
10022998	mean, grumpy 	gemein, mürrisch
10048010	withdrawal is utter fucking hell	Rückzug ist die reinste Hölle
10039897	too sedated	zu sediert
10016807	fluid retention	Flüssigkeitsretention
10019211	headaches	Kopfschmerzen
10013663	addicted	süchtig
10000125	lucid dreams	Luzide Träume
10048010	withdrawal	Rückzug
10027951	mood swings	Stimmungsschwankungen
10027590	need to sleep and not wake up	Bedürfnis zu schlafen und nicht aufzuwachen
10022437	insomnia	Schlaflosigkeit
10044565	shaky	wackelig
10041349	fighting the sleep is amazing	Der Kampf gegen den Schlaf ist erstaunlich
10048010	withdrawals	Rückzüge
10013663	addictive	süchtig machend
10020642	sweat	schwitzen
10012174	dehydration	Dehydrierung
10020642	sweating	Schwitzen
10020466	hungry	hungrig
10016256	fatigue	Müdigkeit
10034829	throat started swelling	Rachen begann anzuschwellen
10011224	unproductive coughs	unproduktives Husten
10041349	ca n't function	kann nicht funktionieren
10020751	allergic reaction	allergische Reaktion
10012378	depressed	deprimiert
10049119	emotional train wreck	emotionales Zugunglück
10013709	won't even kick in	tritt nicht einmal ein
10048779	still full of energy	immer noch voller Energie
10020765	sleeping too much	zu viel schlafen
10025482	sick	krank
10029216	nervous	nervös
10013911	tastes	schmeckt
10016322	fuzzy	fuzzy
10042458	suicidal	selbstmörderisch
10044565	shaky	wackelig
10048010	withdrawal	Rückzug
10022437	not sleeping	nicht schlafend
10020937	numb	gefühllos
10048010	withdrawal	Rückzug
10015535	feeling unstoppable	sich unaufhaltsam fühlen
10027175	losing my ability to speak english and remember what i was going to do	meine Fähigkeit zu verlieren, Englisch zu sprechen und mich zu erinnern, was ich vorhatte
10022437	no sleep	kein Schlaf
10022437	total of seven hours of sleep	insgesamt sieben Stunden Schlaf
10013709	doesn't want to work	will nicht arbeiten
10027599	migraines	Migräne
10047899	gained a lot of weight	viel Gewicht gewonnen
10022437	have n't slept in the past 24 hours	in den letzten 24 Stunden nicht geschlafen haben
10041349	mentally foggy	geistig neblig
10037844	rash	vorschnell
10029412	nightmares	Alpträume
10000125	dreams more real	Träume realer
10012735	shits	scheißt
10016256	tired	müde
10061920	crazy	verrückt
10013663	addicted	süchtig
10019133	hangover	Kater
10047899	put on weight	an Gewicht zulegen
10047899	gain 30 pounds	30 Pfund zunehmen
10061428	not lose your appitite	nicht den Appetit verlieren
10011469	crying	weinend
10061428	hunger ceases	Der Hunger hört auf
10024870	absence of libido	Fehlende Libido
10020466	hungry	hungrig
10020765	sleep all the	alle schlafen
10041349	fog	Nebel
10025482	sick	krank
10022437	can not sleep	kann nicht schlafen
10029412	sleep without my dreams yelling	schlafen, ohne dass meine Träume schreien
10000125	vivid lamictal dreams	lebhafte lamictal Träume
10041349	sleepy	schläfrig
10022437	plan on sleeping in 4 hours	planen, in 4 Stunden zu schlafen
10022437	stayed awake all day on 0 sleep	den ganzen Tag mit 0 Schlaf wach geblieben
10020751	allergic	Allergiker
10042458	suicidal thoughts	Selbstmordgedanken
10058672	negatibe thoughts	negatibe Gedanken
10003988	back pain	Rückenschmerzen
10047899	weight gain	Gewichtszunahme
10022437	can't fall asleep	kann nicht einschlafen
10013573	head rushes	Kopfbedrängungen
10019133	hangover	Kater
10048232	yawn	gähnen
10022437	never sleeping	niemals schlafend
10022437	can't sleep	kann nicht schlafen
10013709	didn't work	hat nicht funktioniert
10033664	panic attacks	Panikattacken
10066241	tear up the inside of my mouth	das Innere meines Mundes zerreißen
10010774	constipation	Verstopfung
10048010	withdrawal	Rückzug
10003988	back pain	Rückenschmerzen
10010305	confusion	Verwirrung
10020765	to go to sleep	schlafen gehen
10041349	dumbs me down	macht mich sprachlos
10020642	sweating	Schwitzen
10002368	rage	Wut
10020765	slept uninterrupted	schlief ununterbrochen
10022437	ca n't sleep	kann nicht schlafen
10048010	comedown	comedown
10016338	jittery	nervös
10016256	tired 24\/7 bcuz of	müde 24\/7 bcuz von
10016256	tired	müde
10020751	allergic reaction	allergische Reaktion
10022437	not letting me sleep	mich nicht schlafen lassen
10026749	manic reactions	manische Reaktionen
10019211	headache	Kopfschmerzen
10047899	weight gain	Gewichtszunahme
10041349	drowsiness	Schläfrigkeit
10016322	zombie	Zombie
10033664	panic\/anxiety attacks	Panik-/Angst-Attacken
10022437	wanna sleep in	ausschlafen wollen
10047340	room spins	Raum dreht sich
10022437	ca n't sleep	kann nicht schlafen
10006514	grinding my teeth	Zähneknirschen
10033664	still getting panic\/anxiety attacks daily	immer noch täglich Panik-/Angst-Attacken
10025482	sick	krank
10019211	headaches	Kopfschmerzen
10043087	is n't sufficient	ist nicht ausreichend
10020765	sleep all day	den ganzen Tag schlafen
10047700	wanna throw up	kotzen wollen
10048010	withdrawal	Rückzug
10048010	withdrawal	Rückzug
10013663	addicted	süchtig
10022437	ca n't sleep	kann nicht schlafen
10041349	drowsy	schläfrig
10019211	headaches	Kopfschmerzen
10048010	withdrawal	Rückzug
10041349	sleepy	schläfrig
10037087	itching	Juckreiz
10049119	emotional roller coaster	emotionale Achterbahn
10016322	zombie	Zombie
10016256	tireddd	ermüdet
10046543	couldn't really control my bladder	konnte meine Blase nicht wirklich kontrollieren
10033775	tingly	prickelnd
10041349	grogginess	Trunkenheit
10048010	withdraw	zurückziehen
10016322	zombie	Zombie
10033371	pain	Schmerz
10039897	felt drugged	unter Drogen gesetzt
10047899	fat	fett
10025482	sick	krank
10008479	chest pain	Brustschmerzen
10020642	sweating	Schwitzen
10040984	sleeping problems	Schlafprobleme
10021113	hypothermic	unterkühlt
10022437	means no sleep	bedeutet kein Schlaf
10020466	hungry	hungrig
10020751	allergic reaction	allergische Reaktion
10047899	gained so much weight	hat so viel Gewicht gewonnen
10020466	was hungry	war hungrig
10061920	crazy	verrückt
10028813	nausea	Übelkeit
10022437	no sleepy	nicht schläfrig
10016807	fluid retention	Flüssigkeitsretention
10041349	sleepy	schläfrig
10016338	jittery	nervös
10025482	sick	krank
10041349	sleepy	schläfrig
10033799	crippled	verkrüppelt
10060961	fucked up my � eating habits	meine � Essgewohnheiten versaut
10016256	tired	müde
10048010	withdrawal	Rückzug
10041349	sleepy	schläfrig
10048010	withdrawal	Rückzug
10071275	bowel problems	Darmprobleme
10016256	exhausted	erschöpft
10020765	sleep all day	den ganzen Tag schlafen
10052804	pooped out on me	hat auf mich gekackt
10044565	trembled 24\/7	zitterte 24\/7
10019079	seeing & hearing things	Dinge sehen & hören
10022437	not gonna sleep	nicht schlafen werden
10016256	tired	müde
10020642	sweating	Schwitzen
10048010	withdrawal	Rückzug
10016256	tired	müde
10016256	tired	müde
10028334	muscle spasm	Muskelkrampf
10016256	tired	müde
10047899	gain like 50 pounds	um etwa 50 Pfund zunehmen
10033670	panic	Panik
10041349	fog	Nebel
10020751	allergic	Allergiker
10048010	withdrawal	Rückzug
10037844	rash	vorschnell
10012735	diarrhea	Durchfall
10028596	heart attack	Herzinfarkt
10020642	sweatin	schwitzen
10047899	gain weight	an Gewicht zunehmen
10002368	rage	Wut
10014551	emotional	emotional
10022437	ca n't sleep	kann nicht schlafen
10047700	throw up	sich übergeben
10020765	spare on sleep	Reserve im Schlaf
10011469	wanna cry no	Nein weinen wollen
10013781	dry mouth	Mundtrockenheit
10020765	sleeping for hours	stundenlanges Schlafen
10029412	nightmares	Alpträume
10062519	poor nights sleep	schlechte Nächte schlafen
10049119	emotional freefall	emotionaler freier Fall
10011469	uncontrollable crying	unkontrollierbares Schreien
10008479	chest pains	Brustschmerzen
10027599	migraines	Migräne
10022998	irritates	irritiert
10013663	addiction	Sucht
10019211	headache	Kopfschmerzen
10022437	no sleep	kein Schlaf
10020765	sleep for ages	für Ewigkeiten schlafen
10022437	no sleep	kein Schlaf
10048010	withdrawal	Rückzug
10016322	zombie	Zombie
10025482	sick	krank
10016256	exhausted	erschöpft
10044565	shakes	schüttelt
10061428	vyvanse be like nah you ai n't eating for days	vyvanse be like nah you ai ni n't eating for days
10020642	sweatin	schwitzen
10025482	ill	krank
10042458	suicidal	selbstmörderisch
10019211	headache	Kopfschmerzen
10033775	brain zaps	Gehirnzappen
10028334	muscle cramps	Muskelkrämpfe
10022437	did n't sleep	schlief nicht
10013946	heartburn	Sodbrennen
10047899	weight gain	Gewichtszunahme
10016256	exhaustion	Erschöpfung
10041002	sleep paralysis	Schlaflähmung
10008398	hyper focused on american horror story	hyperzentriert auf amerikanische Horrorgeschichte
10028813	nausea	Übelkeit
10040477	sexual dysfunction	sexuelle Funktionsstörung
10037211	hyper	hyper
10037211	hyper	hyper
10019063	hallucinations	Halluzinationen
10022437	insomnia	Schlaflosigkeit
10066241	tear my mouth to shreds	mir den Mund zerfleischen
10022437	could n't sleep	konnte nicht schlafen
10042458	suicidal	selbstmörderisch
10048010	withdrawls	zieht sich zurück
10048010	withdrawal	Rückzug
10000125	dreamin	träumen
10034719	felt like my personality	fühlte sich wie meine Persönlichkeit an
10047895	lose weight	Gewicht verlieren
10013968	shortness of breath	Kurzatmigkeit
10037844	rash	vorschnell
10019133	hangovers	Kater
10041349	sleepy	schläfrig
10008531	shiver	erschauern
10041349	sleepy	schläfrig
10026749	manic	manisch
10022437	fewer hours sleep a night	weniger Stunden Schlaf pro Nacht
10022437	why sleep	warum schlafen
10047895	losing weight	Gewicht verlieren
10062519	dreadful nights sleep	schreckliche Nächte schlafen
10011469	tears 24\/7	Tränen 24\/7
10048010	withdrawals	Rückzüge
10037211	hyper	hyper
10000125	dreams lately have been very clear and vivid	die Träume in letzter Zeit sehr klar und lebendig waren
10047899	gained like twelve pounds in ten minutes	in zehn Minuten etwa zwölf Pfund zugenommen
10020765	sleep all day	den ganzen Tag schlafen
10048010	withdrawal	Rückzug
10041349	sleepy	schläfrig
10067484	reaction	Reaktion
10016256	tired	müde
10047899	gained 9.6 lbs	9,6 lbs zugenommen
10041349	somnolence	Somnolenz
10048010	withdrawals	Rückzüge
10025482	sick	krank
10019211	headache	Kopfschmerzen
10020765	can't stay awake	kann nicht wach bleiben
10022437	ca n't sleep	kann nicht schlafen
10020765	sleeping 12hours	12 Stunden schlafen
10003239	knee pain	Knieschmerzen
10016322	feeling like crap	sich beschissen fühlen
10016322	feeling horrible	sich schrecklich fühlen
10020466	hungry	hungrig
10061428	not hungry	nicht hungrig
10048010	withdrawal	Rückzug
10027951	mood swings	Stimmungsschwankungen
10022437	no sleeping or eating	kein Schlafen oder Essen
10048010	withdrawals	Rückzüge
10020642	sweatin	schwitzen
10013781	dry mouth	Mundtrockenheit
10025482	sick	krank
10048010	withdrawl	zurückziehenl
10041349	excess of sleep	Schlafüberschuss
10048010	withdraw	zurückziehen
10020937	can't feel my face	kann mein Gesicht nicht fühlen
10047899	fat	fett
10013709	seroquel ai n't workin	seroquel ai n't workin
10028813	nausea	Übelkeit
10022998	moodiness	Launenhaftigkeit
10028813	nauseous	Übelkeit
10025482	sick	krank
10016322	fuzzier	unschärfer
10048010	withdrawal	Rückzug
10019211	headache	Kopfschmerzen
10020642	sweatong	sweatong
10006326	breath to be a lil smelly	der Atem stinkt ein wenig
10041349	drowsiness	Schläfrigkeit
10003239	weak knees	schwache Knie
10022437	ruining my sleep	meinen Schlaf zu ruinieren
10003988	back pain	Rückenschmerzen
10022437	who needs sleep when	Wer braucht wann Schlaf?
10041349	sleepy	schläfrig
10067484	reaction	Reaktion
10019211	headaches	Kopfschmerzen
10020651	wired	verdrahtet
10000125	dreams absolutely insane	träumt absolut verrückt
10041349	sleepy	schläfrig
10048010	withdrawal	Rückzug
10000125	dreams die hard	Träume sterben schwer
10025482	sick ugh ew	krank igitt igitt
10012378	depressed	deprimiert
10022437	insomnia	Schlaflosigkeit
10020765	sleep	schlafen
10048010	withdrawal	Rückzug
10048779	wants to run around all of america fucking shit up	will durch ganz Amerika rennen und Scheiße bauen
10020466	constantly hungry	ständig hungrig
10016322	zombie	Zombie
10048010	withdrawal	Rückzug
10001497	agitated	aufgewühlt
10013781	dry mouth	Mundtrockenheit
10021654	dreaming about food	von Lebensmitteln träumen
10041349	unable to function	funktionsunfähig
10048010	withdrawls	zieht sich zurück
10043431	overthinking	überdenken
10022437	wishing i could sleep	Ich wünschte, ich könnte schlafen
10022437	2 hours sleep a night	2 Stunden Schlaf pro Nacht
10020751	allergic	Allergiker
10013663	addiction	Sucht
10048010	withdrawal	Rückzug
10028813	nauseaous	Übelkeit
10012378	depressed	deprimiert
10020642	sweating	Schwitzen
10040753	sinus infections	Sinus-Infektionen
10048010	withdrawal	Rückzug
10010071	coma	Koma
10048010	withdrawal	Rückzug
10041349	sleepy	schläfrig
10003239	joint pain	Gelenkschmerzen
10016322	feel empty	sich leer fühlen
10016256	tired	müde
10044565	my hands shakin	meine Hände zittern
10000125	dream about food	von Nahrung träumen
10027599	migraine	Migräne
10002368	anger	ärgern
10013887	slurred	verunglimpft
10022998	aggravated	verschlimmert
10013946	heartburn	Sodbrennen
10037844	rash	vorschnell
10033371	pain	Schmerz
10020765	slept for 12 hours	schlief 12 Stunden lang
10025482	sick	krank
10002855	anxiety	Angst
10027951	very low mood	sehr schlechte Stimmung
10047899	gaining more weight is horrifying	Mehr Gewicht zu gewinnen ist erschreckend
10025482	sick	krank
10013663	addicted	süchtig
10038776	gag	gag
10019211	headache	Kopfschmerzen
10016322	felt like real life death	fühlte sich wie der Tod im wirklichen Leben an
10020642	sweatin	schwitzen
10022437	not sleeping but am enjoying not needing 10 naps	Ich schlafe nicht, geniesse es aber, keine 10 Nickerchen zu brauchen
10020937	numbness in the body	Taubheit im Körper
10048010	withdrawal	Rückzug
10029412	nightmares	Alpträume
10047899	put on so much weight	so viel Gewicht zulegen
10042604	svt	svt
10048010	withdrawals	Rückzüge
10047899	gained some weight	etwas an Gewicht gewonnen
10020765	spent most of the day sleeping	den größten Teil des Tages mit Schlafen verbracht
10048010	withdrawal	Rückzug
10024968	chest infection	Brustinfektion
10012378	depressed	deprimiert
10020642	sweatin	schwitzen
10002368	angry	wütend
10048010	withdrawal	Rückzug
10033371	hurt the worst	am schlimmsten verletzt
10013709	didn't touch the pain	den Schmerz nicht berührt hat
10044565	shake	schütteln
10016322	mentally numb	geistig betäubt
10061428	have n't ate in 4 days	seit 4 Tagen nichts gegessen haben
10016256	tired	müde
10013642	drooling	sabbernd
10067484	reactions	Reaktionen
10037211	drive like dale earnhardt	fahren wie dale earnhardt
10042772	faint	schwach
10061920	crazy	verrückt
10016256	tired as hell	verdammt müde
10020466	hungry	hungrig
10047899	gain 100 pounds	100 Pfund zunehmen
10022437	5 hours of sleep	5 Stunden Schlaf
10019211	headache	Kopfschmerzen
10058920	restless legs	unruhige Beine
10016256	tired	müde
10016256	tired	müde
10020642	sweating	Schwitzen
10044565	shaking	Schütteln
10001497	agitated	aufgewühlt
10048010	withdrawing	zurückziehen
10028347	twitchy	nervös
10006514	clenching my teeth	Zähne zusammenbeißen
10048010	withdrawal	Rückzug
10020765	sleep 12 hours	12 Stunden schlafen
10025482	sick	krank
10040984	screw up my sleep system	mein Schlafsystem durcheinanderbringen
10025482	sick	krank
10013573	dizzy	schwindlig
10022437	sleep shall be attempted	es soll versucht werden zu schlafen
10022437	not really sleeping	nicht wirklich schlafend
10022998	pissy	pissy
10022998	annoying	lästig
10022437	all nighter	die ganze Nacht
10048010	withdrawal	Rückzug
10028813	nausea	Übelkeit
10044565	shaking	Schütteln
10041349	sleepy	schläfrig
10033371	feel all of the ache	den ganzen Schmerz spüren
10028813	want to throw up	kotzen wollen
10043882	tinnitus	Tinnitus
10013946	indigestion	Verdauungsstörungen
10029216	jumpy	sprunghaft
10000125	trippy as fuck dreams	beschissene Träume
10037087	itchy	juckende
10019211	headaches	Kopfschmerzen
10021688	bruise much more easily	Blutergüsse sind viel leichter
10044565	shake	schütteln
10006514	clench my teeth	die Zähne zusammenbeißen
10016256	exhaustion	Erschöpfung
10048010	withdrawals	Rückzüge
10019133	hangover	Kater
10037844	rash	vorschnell
10020751	allergic reaction	allergische Reaktion
10041349	sleepy	schläfrig
10016322	feel so weird	sich so komisch fühlen
10011469	crying	weinend
10016322	feel weird	sich komisch fühlen
10020937	not able to feel my lips	Ich kann meine Lippen nicht spüren
10020642	sweat	schwitzen
10020765	sleep in like	schlafen in wie
10027175	memory is bad	Gedächtnis ist schlecht
10012378	depression	Depression
10008469	chest	Brust
10044565	shaking	Schütteln
10033371	sharp pain	Stechender Schmerz
10020642	sweating	Schwitzen
10049119	tore up	zerrissen
10048010	withdrawal	Rückzug
10022437	gonna keep me up all night	wird mich die ganze Nacht wach halten
10048010	withdrawal	Rückzug
10061920	crazy	verrückt
10022437	could n't sleep	konnte nicht schlafen
10022437	insomnia	Schlaflosigkeit
10011224	dry cough\/cold	trockener Husten\/Kälte
10052251	lung congestion	Lungenstauung
10013573	dizzy	schwindlig
10047899	gained 80 lbs	80 Pfund zugenommen
10041349	sleepy	schläfrig
10044565	shaking	Schütteln
10054964	stutter	stottern
10013709	isn't working	funktioniert nicht
10044565	shaking	Schütteln
10022437	wo n't sleep	würde nicht schlafen
10013911	tasted bad	schmeckte schlecht
10013663	addicted	süchtig
10061428	not hungry	nicht hungrig
10022437	not letting me sleep	mich nicht schlafen lassen
10016256	you get really heavy	Sie werden wirklich schwer
10002855	anxiety	Angst
10039897	feel drugged	sich betäubt fühlen
10022437	0 hours of sleep	0 Stunden Schlaf
10020466	hungry	hungrig
10016825	flushing	Spülung
10020937	numbed	betäubt
10016256	tiredness	Müdigkeit
10016322	feel emotionless	emotionslos fühlen
10003402	like a bee sting	wie ein Bienenstich
10048010	withdrawal	Rückzug
10025482	sick	krank
10013781	mouth is dry	der Mund ist trocken
10027599	migraines	Migräne
10020751	allergic	Allergiker
10013911	metallic taste	metallischer Geschmack
10047899	fat	fett
10019211	head is killing me	Der Kopf bringt mich um
10020642	sweat	schwitzen
10000125	leftie space dreams	Leftie-Weltraum-Träume
10011469	crying	weinend
10016322	zombie	Zombie
10020466	tearin up food	Lebensmittel zerreißen
10022437	ca n't sleep	kann nicht schlafen
10022437	never let me sleep	lass mich nie schlafen
10061428	didn't sleep for a week or eat	eine Woche lang nicht geschlafen und nicht gegessen hat
10042682	swelled eye nose mouth	geschwollenes Auge Nase Mund
10000125	me having sex dreams	Ich habe Sexträume
10022437	don�t know if ill be able to sleep	don�t wissen, ob Kranke schlafen können
10002368	angry	wütend
10015090	nosebleeds	Nasenbluten
10048010	withdrawal	Rückzug
10037660	fever	Fieber
10048010	withdrawals	Rückzüge
10019211	headache	Kopfschmerzen
10025482	sick	krank
10020937	hands numb	Hände taub
10002820	antri social	antri sozial
10013946	heartburn	Sodbrennen
10014551	emotional	emotional
10013573	lightheaded	leichtsinnig
10013573	dizzy	schwindlig
10048010	withdrawal	Rückzug
10016334	feel like I'm on fire	das Gefühl haben, dass ich in Flammen stehe
10016256	fatigue	Müdigkeit
10028813	nausea	Übelkeit
10013573	dizzy	schwindlig
10016256	tired	müde
10022437	pull an all nighter	die Nacht durchmachen
10041349	want to sleep	schlafen wollen
10041349	fighting this humira coma	Bekämpfung dieses Humira-Koma
10048010	comedown	comedown
10044565	shaking	Schütteln
10022437	attempting to sleep is impossible	der Versuch zu schlafen ist unmöglich
10022437	wide awake	hellwach
10000087	stomach is kind of in pain	der Magen ist irgendwie schmerzhaft
10020400	hostility	Feindseligkeit
10013573	dizzy	schwindlig
10020642	sweat	schwitzen
10020765	sleep all day	den ganzen Tag schlafen
10002368	rage	Wut
10028347	stop twitching	Hör auf zu zucken
10000125	dream	Traum
10019063	hallucinations	Halluzinationen
10020937	numbness	Taubheit
10013946	heartburn	Sodbrennen
10020765	sleep for 12 to 14 hours	12 bis 14 Stunden schlafen
10024264	lethargic	lethargisch
10016322	zombie	Zombie
10020642	sweatin	schwitzen
10047899	fatter	fetter
10022437	stealing all my sleep	mir meinen ganzen Schlaf rauben
10016256	tired	müde
10022437	sleep deprived	Schlafentzug
10041349	sleepy	schläfrig
10025482	sick	krank
10044565	tremors	Erschütterungen
10048010	withdrawal	Rückzug
10022437	didnt wanna sleep	wollte nicht schlafen
10047899	weight gain	Gewichtszunahme
10020937	numb	gefühllos
10017577	limping	humpelnd
10028347	twitchy	nervös
10042458	suicidal	selbstmörderisch
10015150	arm turning beat red	Arm wird rot geschlagen
10016256	tired	müde
10020751	hypersenstitve	hypersenstitve
10000125	dream	Traum
10028813	nausea	Übelkeit
10020765	sleep 15 hours	15 Stunden schlafen
10047899	gain weight	an Gewicht zunehmen
10037211	hyper	hyper
10026749	manic	manisch
10061920	nuts	Nüsse
10022437	literally keeps you up for 24 hrs	hält Sie buchstäblich 24 Stunden lang wach
10003549	weak af	schwach af
10037087	itchy skin	juckende Haut
10044565	shaking	Schütteln
10020765	slept almost 20 hours	fast 20 Stunden geschlafen
10044565	shaky	wackelig
10016256	tired	müde
10027599	migraines	Migräne
10012378	depressed	deprimiert
10048010	withdrawls	zieht sich zurück
MEDDRA PT	delusions out of my head	Wahnvorstellungen aus meinem Kopf
10002820	antisocial	antisozial
10002855	anxiety	Angst
10029547	lymphoma	Lymphom
10047899	gain weight	an Gewicht zunehmen
10020765	slept through all my alarms	schlief alle meine Alarme durch
10044565	shaking	Schütteln
10016256	tired	müde
10022437	not gonna get any sleep	wird keinen Schlaf bekommen
10048010	withdraw	zurückziehen
10044565	shakes	schüttelt
10042458	suicidal	selbstmörderisch
10061920	subsequently going crazy	anschließend verrückt werden
10012110	poop a lot	viel kacken
10016322	zombie	Zombie
10016322	zombie	Zombie
10022437	ca n't sleep	kann nicht schlafen
10016256	tired	müde
10013642	drools	sabbern
10048010	withdrawing	zurückziehen
10028813	nauseous	Übelkeit
10043268	makes me rly tense	macht mich ganz schön nervös
10002368	angry	wütend
10022437	no sleep	kein Schlaf
10016256	tired	müde
10020642	sweatin	schwitzen
10048010	withdrawal	Rückzug
10041349	sleepies	sleepies
10002855	anxiety	Angst
10000125	lucidity	Klarheit
10025482	sick	krank
10042458	suicidal thoughts	Selbstmordgedanken
10020765	sleeping 20 hours	20 Stunden schlafen
10014551	emotional	emotional
10047924	wheeze	keuchen
10016338	jittery	nervös
10013709	not really working	funktioniert nicht wirklich
10005557	makes my sugar go up	lässt meinen Zucker ansteigen
10001497	agitation	Agitation
10022437	insomnia	Schlaflosigkeit
10043431	thoughts are crazy	Gedanken sind verrückt
10062016	immune system is really weak	Das Immunsystem ist wirklich schwach
10020765	sleep for the next 2 days	für die nächsten 2 Tage schlafen
10022437	insomnia	Schlaflosigkeit
10061428	my appetites all fucked now	mein Appetit ist jetzt völlig im Arsch
10020642	sweating	Schwitzen
10044565	shakes	schüttelt
10020765	slept all day	schlief den ganzen Tag
10013946	indigestion	Verdauungsstörungen
10048010	withdrawals	Rückzüge
10016338	jittery	nervös
10019974	shingles	Schindeln
10061920	lost my fucking mind	habe meinen verdammten Verstand verloren
10044565	shake	schütteln
10029410	waking up in a pool of your own sweat	Aufwachen in einer Pfütze des eigenen Schweißes
10022437	do n't take vyvanse if you want to sleep	Nehmen Sie kein Vyvanse, wenn Sie schlafen wollen
10042458	made me suicidal	machte mich selbstmordgefährdet
10002368	angry	wütend
10044565	shaking	Schütteln
10022437	didnt really sleep last	schlief nicht wirklich zuletzt
10022437	insomnia	Schlaflosigkeit
10011469	crying	weinend
10022437	not sleeping	nicht schlafend
10041349	sleepy	schläfrig
10033371	aches and pains	Schmerzen und Wehwehchen
10005885	numbs your brain	betäubt Ihr Gehirn
10061428	was n't hungry	war nicht hungrig
10023232	ankle swelling	Knöchelschwellung
10022437	ca n't sleep still wtf	ca n't sleep still wtf
10028372	muscle weakness	Muskelschwäche
10040984	fucked up my sleep schedule	meinen Schlafplan durcheinander gebracht
10047513	everything just looks like a giant blob of words	alles sieht nur wie ein riesiger Wortklecks aus
10003778	sounds 10 times louder	klingt 10 mal lauter
10028836	neck ache	Nackenschmerzen
10012378	depressed	deprimiert
10025482	sick as hell everytime i drink	jedes Mal, wenn ich trinke, ist mir höllisch schlecht
10033371	body aches	Körperschmerzen
10029412	nightmares	Alpträume
10016322	makes me feel like a zombie	lässt mich wie einen Zombie fühlen
10041349	shit fucks w ur head	Scheiße fickt mit dem Kopf
10044565	shake	schütteln
10047899	weight gain	Gewichtszunahme
10013663	addicted	süchtig
10044565	shaking	Schütteln
10061920	psychosis	Psychose
10022437	ca n't sleep	kann nicht schlafen
10041349	sleepy	schläfrig
10000125	dream was super fucked	Traum war super gefickt
10047899	gain 20 lbs	20 lbs gewinnen
10000125	vivid dreaming	lebendiges Träumen
10040914	skin is freaking out	die Haut flippt aus
10041349	sleepy	schläfrig
10022437	not go to sleep	nicht einschlafen
10020642	sweat	schwitzen
10037211	hyper	hyper
10048010	withdrawal	Rückzug
10000125	first dream since prozac	erster Traum seit prozac
10019211	headaches	Kopfschmerzen
10000125	dream	Traum
10040984	slept weird	schlief seltsam
10001540	akathisia	akathisie
10000059	upset my stomach	Magenverstimmung
10020642	sweat	schwitzen
10020765	sleeping 14 hours	14 Stunden schlafen
10022437	0 sleep	0 schlafen
10012378	depressed	deprimiert
10040984	mess my sleep up	meinen Schlaf durcheinanderbringen
10016322	zombie	Zombie
10022437	a all nighter	eine ganze Nacht
10022437	not slept	nicht geschlafen
10042458	suicidal	selbstmörderisch
10016256	tired	müde
10033371	aches	Schmerzen
10048010	withdrawals	Rückzüge
10024796	won't make me shut up	wird mich nicht zum Schweigen bringen
10025482	sick	krank
10013946	heartburn	Sodbrennen
10041349	sleepy	schläfrig
10012218	delirium episode	Delirium-Episode
10016322	feeling like shit	sich beschissen fühlen
10002855	raw ball of nerves	roher Nervenknäuel
10061428	no appetite	kein Appetit
10048010	withdrawal	Rückzug
10047899	gained about 30 lbs	etwa 30 Pfund zugenommen
10048010	withdrawals	Rückzüge
10041349	brain is barely functioning	das Gehirn funktioniert kaum noch
10022437	slept for like 20 minutes	schlief etwa 20 Minuten lang
10022437	ca n't sleep	kann nicht schlafen
10019211	headache	Kopfschmerzen
10041349	falling asleep everywhere	überall einschlafen
10047899	harder to lose weight	schwerer, Gewicht zu verlieren
10015535	I feel high	Ich fühle mich high
10033557	heart race	Herzrasen
10041349	sleepy	schläfrig
10064805	brain going crazy	Gehirn wird verrückt
10055798	internal bleeding	innere Blutungen
10016256	tired	müde
10001540	akathisia	akathisie
10037087	the maddening itching	der verrückte Juckreiz
10003988	pain with a heart attack	Schmerzen bei einem Herzinfarkt
10041349	sleepy	schläfrig
10020751	allergic	Allergiker
10021118	throat muscles relax	Halsmuskeln entspannen sich
10048010	withdrawal	Rückzug
10049119	emotional wreck	emotionales Wrack
10014551	feel like you 're going to die cold	"das Gefühl haben, dass Sie ""kalt sterben werden"
